<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
21/11/19;000000;8082.9700000;8114.9700000;7374.5000000;7616.4600000;16701
22/11/19;000000;7616.4800000;7720.0000000;6775.4700000;7283.0300000;33374
23/11/19;000000;7283.1900000;7361.4100000;7102.2100000;7329.2900000;7541
24/11/19;000000;7329.2900000;7344.0000000;6865.0000000;6908.6400000;10369
25/11/19;000000;6908.6400000;7379.9900000;6526.0000000;7127.0100000;26895
26/11/19;000000;7127.0100000;7340.5900000;7021.8400000;7162.6700000;11694
27/11/19;000000;7162.6700000;7678.7600000;6850.0000000;7523.7200000;18984
28/11/19;000000;7524.7300000;7660.8200000;7370.6200000;7432.4100000;8387
29/11/19;000000;7432.4100000;7870.1000000;7411.0000000;7760.0000000;10708
30/11/19;000000;7759.9900000;7820.0000000;7453.0000000;7555.9200000;5946
01/12/19;000000;7555.9200000;7555.9200000;7237.1600000;7404.2700000;8507
02/12/19;000000;7405.3300000;7430.0000000;7157.3300000;7305.0100000;6877
03/12/19;000000;7305.0100000;7412.8500000;7237.2600000;7302.9400000;5991
04/12/19;000000;7302.9400000;7775.0000000;7080.0000000;7198.9900000;16272
05/12/19;000000;7199.0000000;7489.8700000;7152.7800000;7393.5400000;9064
06/12/19;000000;7393.5500000;7609.5000000;7305.7500000;7540.0800000;9139
07/12/19;000000;7541.7600000;7643.0000000;7487.0000000;7502.1900000;4746
08/12/19;000000;7502.2000000;7580.8400000;7387.5000000;7520.0000000;4089
09/12/19;000000;7520.0000000;7659.3800000;7262.8700000;7337.5100000;10039
10/12/19;000000;7337.5100000;7398.0000000;7156.0300000;7219.3700000;6991
11/12/19;000000;7219.3700000;7263.3100000;7124.4500000;7201.2300000;5764
12/12/19;000000;7201.2400000;7298.5000000;7075.0100000;7185.9100000;8379
13/12/19;000000;7185.9100000;7299.2100000;7183.2900000;7249.9000000;5910
14/12/19;000000;7249.9000000;7264.3300000;7008.0300000;7062.9100000;4164
15/12/19;000000;7062.9200000;7220.0100000;7006.0100000;7111.0000000;4734
16/12/19;000000;7111.0000000;7137.0000000;6803.2400000;6877.0300000;12891
17/12/19;000000;6877.0400000;6933.2100000;6556.0000000;6616.6200000;13622
18/12/19;000000;6616.6200000;7448.2400000;6430.0000000;7285.5300000;22513
19/12/19;000000;7288.0500000;7371.7000000;7044.4500000;7149.1200000;10260
20/12/19;000000;7149.1300000;7220.0000000;7073.6600000;7190.0000000;5821
21/12/19;000000;7190.0000000;7190.0000000;7099.5700000;7143.0100000;3279
22/12/19;000000;7143.0100000;7521.5500000;7125.0000000;7513.0600000;9903
23/12/19;000000;7514.7400000;7688.9900000;7259.1900000;7310.7900000;14897
24/12/19;000000;7310.7900000;7426.1500000;7151.0800000;7255.0100000;7658
25/12/19;000000;7255.0100000;7265.1200000;7115.5000000;7192.1200000;3175
26/12/19;000000;7192.1200000;7432.1000000;7140.0000000;7194.1300000;7482
27/12/19;000000;7194.1300000;7254.0000000;7053.3200000;7245.8300000;8303
28/12/19;000000;7245.8300000;7346.0000000;7232.5500000;7302.6700000;4487
29/12/19;000000;7302.6700000;7531.0000000;7278.0700000;7384.8900000;6354
30/12/19;000000;7384.5700000;7386.2800000;7200.0000000;7218.0000000;7160
31/12/19;000000;7218.0100000;7298.6700000;7111.0000000;7165.7200000;6551
01/01/20;000000;7165.7200000;7238.1400000;7136.0500000;7174.3300000;3177
02/01/20;000000;7174.3300000;7186.1800000;6903.0000000;6945.0200000;7812
03/01/20;000000;6945.0200000;7401.2000000;6854.6700000;7334.4500000;13847
04/01/20;000000;7334.4500000;7398.0000000;7263.3200000;7348.6300000;4608
05/01/20;000000;7348.6300000;7488.8700000;7312.2200000;7355.4000000;5759
06/01/20;000000;7355.4000000;7805.0000000;7343.1700000;7764.6300000;11139
07/01/20;000000;7764.6300000;8216.0000000;7723.0000000;8158.5200000;19359
08/01/20;000000;8160.0100000;8469.3900000;7845.0000000;8045.5100000;23639
09/01/20;000000;8047.7500000;8048.6700000;7744.4800000;7813.7800000;9296
10/01/20;000000;7813.7800000;8199.7700000;7671.0000000;8198.0900000;13167
11/01/20;000000;8198.0900000;8290.0000000;8000.0100000;8020.0000000;7302
12/01/20;000000;8017.4700000;8185.0000000;7963.2500000;8180.8100000;3700
13/01/20;000000;8180.8100000;8195.8100000;8041.9500000;8104.5000000;6508
14/01/20;000000;8105.6000000;8893.6900000;8105.2300000;8815.6900000;26671
15/01/20;000000;8812.5800000;8900.0000000;8550.0000000;8808.8100000;14723
16/01/20;000000;8808.8100000;8850.0000000;8580.0000000;8714.7600000;8988
17/01/20;000000;8714.7700000;9013.0000000;8665.6700000;8899.4200000;15214
18/01/20;000000;8899.4200000;8980.0000000;8800.1000000;8909.3200000;5409
19/01/20;000000;8908.9500000;9194.9900000;8465.0000000;8697.5300000;14908
20/01/20;000000;8697.5300000;8734.8400000;8504.0600000;8628.8900000;5369
21/01/20;000000;8628.8900000;8774.3100000;8465.0000000;8722.0300000;7266
22/01/20;000000;8722.0300000;8791.7600000;8565.0000000;8660.3800000;5342
23/01/20;000000;8660.3800000;8665.0000000;8278.0000000;8385.2200000;11956
24/01/20;000000;8385.2100000;8509.9900000;8216.7100000;8427.2600000;8431
25/01/20;000000;8427.5800000;8437.7600000;8252.7300000;8326.8100000;3634
26/01/20;000000;8326.8000000;8595.0000000;8278.6800000;8595.0000000;5335
27/01/20;000000;8595.0000000;8985.0000000;8556.6000000;8895.9600000;9289
28/01/20;000000;8895.9500000;9418.9100000;8880.8700000;9394.5000000;16855
29/01/20;000000;9391.1400000;9439.8300000;9224.7500000;9288.4400000;12027
30/01/20;000000;9287.9000000;9574.6800000;9171.1100000;9503.0800000;12603
31/01/20;000000;9502.7100000;9522.5000000;9195.4900000;9334.9800000;9474
01/02/20;000000;9334.9800000;9458.0800000;9285.0100000;9380.1800000;4218
02/02/20;000000;9380.1800000;9480.0000000;9140.0000000;9323.5000000;7071
03/02/20;000000;9325.0100000;9619.9500000;9220.0000000;9280.4900000;11681
04/02/20;000000;9280.4900000;9350.0000000;9078.0500000;9164.3300000;8023
05/02/20;000000;9164.3300000;9769.7000000;9150.0000000;9613.8200000;13011
06/02/20;000000;9613.9100000;9857.0000000;9521.4700000;9763.0100000;12351
07/02/20;000000;9763.0100000;9885.0000000;9713.9900000;9808.0500000;8353
08/02/20;000000;9807.9200000;9955.0000000;9653.4700000;9905.6400000;7818
09/02/20;000000;9905.6400000;10178.9100000;9888.7600000;10168.3500000;9312
10/02/20;000000;10168.3600000;10199.0000000;9736.0000000;9851.7800000;13062
11/02/20;000000;9851.7800000;10400.0000000;9706.0000000;10270.0100000;16407
12/02/20;000000;10270.0100000;10483.8600000;10250.0000000;10351.1300000;13454
13/02/20;000000;10351.1300000;10522.5100000;10083.1000000;10236.4900000;16884
14/02/20;000000;10236.4900000;10395.6600000;10102.5000000;10371.3300000;7807
15/02/20;000000;10371.3300000;10400.0000000;9750.0000000;9911.2200000;12112
16/02/20;000000;9911.2200000;10048.3400000;9612.1200000;9921.0000000;9139
17/02/20;000000;9920.5200000;9969.3800000;9467.0000000;9700.0000000;9946
18/02/20;000000;9700.0000000;10298.2500000;9610.2700000;10188.0400000;11310
19/02/20;000000;10188.0400000;10315.0000000;9280.9800000;9600.0800000;15962
20/02/20;000000;9593.4800000;9698.1000000;9393.3900000;9610.0500000;12152
21/02/20;000000;9610.0500000;9769.6600000;9566.9800000;9695.6600000;6858
22/02/20;000000;9695.6600000;9722.9700000;9575.0100000;9668.2300000;3167
23/02/20;000000;9668.2300000;10025.6600000;9667.1300000;9965.0100000;5398
24/02/20;000000;9965.0000000;10030.0000000;9474.7400000;9660.0000000;11103
25/02/20;000000;9660.0000000;9681.5600000;9230.0000000;9305.0000000;9122
26/02/20;000000;9304.9900000;9375.3600000;8602.0000000;8778.3000000;21596
27/02/20;000000;8778.3000000;8972.9200000;8520.0000000;8812.4900000;14768
28/02/20;000000;8814.9000000;8899.9400000;8428.8000000;8708.8900000;13657
29/02/20;000000;8708.6100000;8799.0000000;8520.6700000;8525.0700000;5148
01/03/20;000000;8523.3300000;8752.3400000;8400.0000000;8522.3100000;7345
02/03/20;000000;8522.3000000;8973.4500000;8487.3300000;8915.0000000;10207
03/03/20;000000;8919.2100000;8927.4500000;8635.3100000;8757.8400000;9139
04/03/20;000000;8757.8300000;8847.0000000;8670.5700000;8760.6600000;5704
05/03/20;000000;8759.9900000;9174.2400000;8759.9900000;9070.1700000;10066
06/03/20;000000;9070.1800000;9182.0800000;9000.0100000;9158.5100000;6408
07/03/20;000000;9158.5100000;9214.6700000;8850.4700000;8901.3700000;6460
08/03/20;000000;8901.3600000;8901.3700000;8002.2000000;8037.7600000;16572
09/03/20;000000;8037.7300000;8187.0300000;7630.0000000;7934.5200000;25558
10/03/20;000000;7934.5600000;8158.2500000;7733.5600000;7894.6800000;17168
11/03/20;000000;7894.6800000;7987.9700000;7583.2700000;7938.0500000;13646
12/03/20;000000;7938.0500000;7969.4500000;4644.0000000;4857.1000000;113877
13/03/20;000000;4857.1000000;5995.0000000;3858.0000000;5637.6000000;130323
14/03/20;000000;5630.9300000;5669.0000000;5050.0000000;5165.2500000;32758
15/03/20;000000;5161.1600000;5985.0000000;5085.9100000;5345.3500000;43764
16/03/20;000000;5346.8600000;5350.3000000;4432.3000000;5037.6100000;80179
17/03/20;000000;5039.9500000;5569.4400000;4935.6000000;5331.7100000;44352
18/03/20;000000;5331.7100000;5452.8200000;5001.0000000;5413.6400000;37510
19/03/20;000000;5413.8800000;6441.3700000;5261.6900000;6186.2600000;54668
20/03/20;000000;6183.8200000;6990.0000000;5657.0000000;6206.1000000;53014
21/03/20;000000;6210.4700000;6470.0000000;5851.0000000;6198.7800000;23514
22/03/20;000000;6198.6400000;6420.0000000;5738.0000000;5818.2500000;28083
23/03/20;000000;5815.2400000;6641.0300000;5678.2000000;6490.6300000;42409
24/03/20;000000;6493.5800000;6866.1000000;6403.1600000;6766.6400000;40634
25/03/20;000000;6766.0000000;6983.3100000;6470.0000000;6690.9600000;31271
26/03/20;000000;6691.7100000;6795.0000000;6520.1300000;6758.1800000;17439
27/03/20;000000;6760.0000000;6880.0000000;6260.0000000;6372.3600000;20468
28/03/20;000000;6372.3600000;6372.3600000;6030.0000000;6251.8200000;20349
29/03/20;000000;6251.4500000;6279.9600000;5870.4600000;5877.2100000;16105
30/03/20;000000;5878.9800000;6631.2300000;5853.0000000;6406.4000000;23656
31/03/20;000000;6406.4000000;6524.7900000;6333.9100000;6424.3500000;11927
01/04/20;000000;6424.0200000;6744.9900000;6160.0000000;6666.1100000;17902
02/04/20;000000;6666.1100000;7292.1100000;6570.9200000;6804.5200000;28760
03/04/20;000000;6804.2400000;7050.0000000;6606.0600000;6741.9900000;14950
04/04/20;000000;6741.9900000;7025.5300000;6658.1600000;6874.7700000;10208
05/04/20;000000;6874.7700000;6925.0000000;6681.0000000;6778.2500000;8961
06/04/20;000000;6778.6400000;7373.3700000;6773.2800000;7341.5600000;27994
07/04/20;000000;7341.5500000;7466.0000000;7073.0000000;7200.0100000;22755
08/04/20;000000;7200.0100000;7430.0000000;7154.2200000;7370.1100000;15415
09/04/20;000000;7370.3800000;7377.0000000;7110.0000000;7293.2400000;12378
10/04/20;000000;7293.2300000;7305.9100000;6750.0000000;6871.9100000;19670
11/04/20;000000;6871.8300000;6955.0000000;6775.0000000;6889.6500000;8056
12/04/20;000000;6889.7800000;7200.0000000;6787.4400000;6908.1300000;12727
13/04/20;000000;6908.1200000;6908.1300000;6555.0000000;6861.2100000;22325
14/04/20;000000;6860.5100000;6997.3800000;6771.4100000;6877.3700000;12868
15/04/20;000000;6876.9200000;6940.0000000;6605.8900000;6624.1200000;14742
16/04/20;000000;6623.6200000;7217.2700000;6456.0000000;7112.6400000;28098
17/04/20;000000;7114.7600000;7156.6600000;7000.0000000;7037.4600000;13533
18/04/20;000000;7036.4500000;7308.0000000;7021.0000000;7261.7600000;11501
19/04/20;000000;7262.0400000;7275.0000000;7063.0200000;7130.7100000;8879
20/04/20;000000;7130.7000000;7227.1100000;6748.7200000;6838.1900000;18390
21/04/20;000000;6837.2200000;6959.0000000;6776.0000000;6853.6800000;14473
22/04/20;000000;6853.6700000;7167.3700000;6826.0000000;7136.8400000;13143
23/04/20;000000;7136.8100000;7775.0000000;7031.1400000;7488.8300000;22754
24/04/20;000000;7491.5000000;7612.2400000;7390.0000000;7514.6400000;13747
25/04/20;000000;7514.9900000;7720.0000000;7437.9400000;7547.6100000;7445
26/04/20;000000;7547.6100000;7715.0000000;7490.0000000;7706.4000000;9287
27/04/20;000000;7706.4000000;7810.9900000;7635.6900000;7789.7700000;15477
28/04/20;000000;7789.7700000;7794.7400000;7672.0000000;7755.0100000;10971
29/04/20;000000;7757.1800000;8988.0000000;7720.0000000;8793.7500000;48703
30/04/20;000000;8794.9900000;9478.6600000;8407.0000000;8624.2800000;44859
01/05/20;000000;8624.6800000;9075.9800000;8622.7200000;8829.4200000;21647
02/05/20;000000;8829.4200000;9025.0000000;8762.0100000;8985.5800000;10532
03/05/20;000000;8984.6900000;9203.5200000;8731.0100000;8909.9500000;17147
04/05/20;000000;8907.8500000;8970.0000000;8533.9800000;8883.5300000;18368
05/05/20;000000;8887.8100000;9126.2700000;8769.6900000;9028.7900000;16401
06/05/20;000000;9028.7800000;9418.0000000;8922.1300000;9155.7900000;27646
07/05/20;000000;9155.7900000;10079.0000000;9028.8900000;10004.7700000;39458
08/05/20;000000;10000.3700000;10049.0000000;9730.0000000;9810.0000000;26367
09/05/20;000000;9810.0100000;9920.7300000;9521.0000000;9537.2100000;17910
10/05/20;000000;9537.2100000;9559.9800000;8106.7000000;8729.8600000;50906
11/05/20;000000;8729.8600000;9182.6600000;8185.0000000;8572.4000000;40006
12/05/20;000000;8572.4000000;8982.9000000;8534.8500000;8821.4200000;20213
13/05/20;000000;8821.4100000;9420.1800000;8803.9700000;9321.2600000;21370
14/05/20;000000;9320.8500000;9943.9300000;9257.1500000;9795.3400000;28739
15/05/20;000000;9795.3400000;9849.0000000;9120.0000000;9312.1000000;25195
16/05/20;000000;9312.1000000;9594.9900000;9215.0100000;9383.1600000;10769
17/05/20;000000;9380.0100000;9896.0000000;9325.8100000;9676.6300000;13526
18/05/20;000000;9677.4500000;9957.2500000;9436.9700000;9728.5200000;17715
19/05/20;000000;9728.5200000;9898.0000000;9463.2200000;9783.7600000;15213
20/05/20;000000;9783.5700000;9836.9900000;9294.5400000;9509.4100000;16892
21/05/20;000000;9509.4000000;9568.0000000;8800.0000000;9061.9600000;28103
22/05/20;000000;9059.3200000;9267.3400000;8923.5000000;9168.8400000;13739
23/05/20;000000;9168.8400000;9313.8300000;9090.1100000;9181.7600000;6836
24/05/20;000000;9181.0900000;9306.2300000;8680.7000000;8715.7300000;12987
25/05/20;000000;8715.6900000;8977.0000000;8632.9300000;8899.3100000;12319
26/05/20;000000;8900.0000000;9016.9900000;8694.2300000;8844.4200000;11495
27/05/20;000000;8844.4100000;9230.0000000;8811.4600000;9208.5300000;10954
28/05/20;000000;9208.5300000;9623.7900000;9112.0000000;9581.0950000;19783
29/05/20;000000;9581.3050000;9607.2350000;9331.2400000;9423.8400000;55791
30/05/20;000000;9423.8500000;9764.0000000;9326.4300000;9700.3300000;10498
31/05/20;000000;9700.3200000;9705.6000000;9369.5800000;9446.5700000;7940
01/06/20;000000;9445.8300000;10428.0000000;9417.4200000;10208.9600000;21662
02/06/20;000000;10208.9600000;10237.6000000;9270.0000000;9522.4600000;33210
03/06/20;000000;9521.5300000;9695.0000000;9385.2200000;9668.0700000;11427
04/06/20;000000;9668.0600000;9888.0000000;9450.0000000;9788.0300000;12437
05/06/20;000000;9791.9600000;9855.0000000;9585.4400000;9613.2100000;12482
06/06/20;000000;9613.4200000;9735.1300000;9526.0300000;9671.7000000;6487
07/06/20;000000;9670.2800000;9822.0000000;9370.0000000;9750.1200000;11612
08/06/20;000000;9750.1200000;9815.0000000;9632.7900000;9781.5100000;8543
09/06/20;000000;9781.5100000;9886.0000000;9567.3300000;9779.4100000;10350
10/06/20;000000;9779.7000000;10018.6700000;9690.0000000;9894.0400000;12969
11/06/20;000000;9894.3500000;9973.2500000;9050.0000000;9268.1600000;26770
12/06/20;000000;9268.1600000;9552.8700000;9227.0000000;9464.1700000;10988
13/06/20;000000;9464.7100000;9494.4500000;9346.0000000;9475.0000000;4566
14/06/20;000000;9475.0000000;9481.0000000;9240.0000000;9325.0000000;4796
15/06/20;000000;9328.6300000;9499.0000000;8895.0100000;9432.5300000;18585
16/06/20;000000;9432.5700000;9592.0400000;9381.0000000;9526.2500000;10343
17/06/20;000000;9526.2500000;9558.4800000;9227.0300000;9457.5100000;8917
18/06/20;000000;9457.5100000;9482.6600000;9267.1800000;9376.1400000;6301
19/06/20;000000;9376.1400000;9430.0000000;9229.0000000;9301.9100000;7876
20/06/20;000000;9300.4200000;9391.7100000;9161.0000000;9355.7400000;6888
21/06/20;000000;9355.7400000;9419.3500000;9273.0000000;9286.1400000;3055
22/06/20;000000;9286.1400000;9792.0000000;9267.5800000;9690.7400000;11746
23/06/20;000000;9690.6700000;9724.5300000;9572.2200000;9623.5600000;7957
24/06/20;000000;9623.5600000;9663.3800000;9195.0000000;9285.9100000;13390
25/06/20;000000;9285.9400000;9335.0000000;8979.0700000;9243.5100000;13527
26/06/20;000000;9242.9800000;9291.7300000;9027.6200000;9155.4200000;10701
27/06/20;000000;9155.4200000;9188.1400000;8815.0100000;9002.4600000;8386
28/06/20;000000;9002.3800000;9189.0000000;8931.7700000;9113.2400000;5538
29/06/20;000000;9113.2300000;9236.7500000;9014.0000000;9184.4500000;8642
30/06/20;000000;9188.7900000;9201.0000000;9059.6000000;9136.2000000;6807
01/07/20;000000;9135.9100000;9297.2000000;9088.0000000;9239.9700000;7546
02/07/20;000000;9239.4100000;9265.0000000;8938.0000000;9091.5300000;10770
03/07/20;000000;9091.9800000;9126.1200000;9036.7400000;9063.8700000;7746
04/07/20;000000;9059.7300000;9195.8400000;9039.8400000;9138.5100000;5287
05/07/20;000000;9138.5100000;9145.0000000;8905.8400000;9074.3900000;4562
06/07/20;000000;9074.3700000;9375.9000000;9061.5900000;9343.3100000;9937
07/07/20;000000;9343.3100000;9379.3400000;9201.5700000;9253.9400000;6319
08/07/20;000000;9253.9400000;9475.0000000;9232.2000000;9435.2800000;10134
09/07/20;000000;9435.2800000;9446.6200000;9154.7900000;9236.9500000;8453
10/07/20;000000;9236.9500000;9322.2300000;9118.0000000;9291.0500000;6886
11/07/20;000000;9291.0400000;9303.0400000;9182.3500000;9235.0000000;3356
12/07/20;000000;9235.0000000;9347.5300000;9159.3300000;9303.3700000;5370
13/07/20;000000;9303.3800000;9339.6100000;9193.5200000;9236.9200000;8705
14/07/20;000000;9236.9100000;9280.0000000;9100.0000000;9256.9400000;7472
15/07/20;000000;9256.9400000;9273.9800000;9154.0100000;9190.1600000;7206
16/07/20;000000;9190.8000000;9216.0200000;9005.0000000;9130.1100000;8770
17/07/20;000000;9130.9300000;9182.9900000;9054.9900000;9154.2900000;6410
18/07/20;000000;9154.2900000;9210.0000000;9122.6500000;9175.8500000;4105
19/07/20;000000;9175.8300000;9245.0300000;9105.3700000;9212.8700000;3501
20/07/20;000000;9214.0100000;9223.5100000;9131.0000000;9161.0500000;5812
21/07/20;000000;9161.0500000;9438.0000000;9157.0400000;9394.1400000;9616
22/07/20;000000;9394.1400000;9567.7700000;9277.0000000;9536.1800000;10349
23/07/20;000000;9536.2000000;9686.0000000;9450.0400000;9613.2400000;12999
24/07/20;000000;9613.2400000;9645.5500000;9475.7000000;9551.2100000;9790
25/07/20;000000;9551.2100000;9747.7600000;9536.6400000;9711.3300000;6963
26/07/20;000000;9711.7900000;10150.0000000;9661.3500000;9941.0000000;11626
27/07/20;000000;9941.0000000;11420.0000000;9935.0000000;11048.9100000;41853
28/07/20;000000;11048.0500000;11259.0000000;10575.0000000;10934.2300000;26007
29/07/20;000000;10934.2200000;11350.0000000;10843.4700000;11110.1200000;18558
30/07/20;000000;11108.1600000;11188.6500000;10811.0000000;11115.9500000;12412
31/07/20;000000;11115.9900000;11460.0000000;10975.0000000;11351.6200000;15754
01/08/20;000000;11351.6100000;11888.0000000;11237.8200000;11810.0700000;18289
02/08/20;000000;11810.0700000;12134.2900000;10546.1500000;11068.5400000;28117
03/08/20;000000;11067.4600000;11486.6000000;10911.7400000;11233.1300000;13764
04/08/20;000000;11233.1600000;11417.1100000;11006.1600000;11197.0400000;12082
05/08/20;000000;11197.0500000;11798.8700000;11073.7000000;11756.7500000;16652
06/08/20;000000;11756.7500000;11916.6800000;11580.1900000;11773.8900000;18054
07/08/20;000000;11773.8900000;11920.0000000;11350.0000000;11606.5200000;23743
08/08/20;000000;11606.5200000;11818.1800000;11529.4500000;11774.9800000;7319
09/08/20;000000;11773.2400000;11810.2400000;11532.0400000;11688.4800000;7591
10/08/20;000000;11688.2500000;12086.2200000;11470.0100000;11899.7300000;22152
11/08/20;000000;11899.8700000;11943.0000000;11120.0000000;11388.5300000;20698
12/08/20;000000;11388.8800000;11625.0000000;11148.5400000;11566.4500000;12834
13/08/20;000000;11566.4400000;11802.0900000;11274.1400000;11795.9500000;15372
14/08/20;000000;11795.9500000;11865.9700000;11651.2400000;11779.0000000;13796
15/08/20;000000;11777.5000000;11989.9800000;11688.0000000;11859.2400000;12590
16/08/20;000000;11860.0200000;11940.0000000;11686.5300000;11918.8400000;8901
17/08/20;000000;11918.8400000;12486.6100000;11775.0000000;12304.2600000;23813
18/08/20;000000;12303.9800000;12400.0000000;11825.0000000;11950.0000000;18639
19/08/20;000000;11954.2200000;12024.8300000;11569.0000000;11758.8700000;16653
20/08/20;000000;11758.8700000;11892.1600000;11671.4800000;11864.2600000;8813
21/08/20;000000;11864.2600000;11884.9900000;11480.0000000;11529.2200000;14854
22/08/20;000000;11529.9900000;11693.1600000;11370.0000000;11672.9300000;7946
23/08/20;000000;11672.9200000;11715.0000000;11525.6200000;11650.0100000;5511
24/08/20;000000;11650.0100000;11823.6200000;11592.9100000;11753.8500000;7243
25/08/20;000000;11753.2600000;11769.7600000;11102.7300000;11324.9200000;14348
26/08/20;000000;11324.9200000;11539.9900000;11254.8900000;11463.2700000;9108
27/08/20;000000;11463.2700000;11597.9200000;11125.0000000;11330.0600000;13497
28/08/20;000000;11330.5600000;11550.5100000;11282.0900000;11535.0000000;10359
29/08/20;000000;11535.0000000;11580.0000000;11422.2100000;11474.3100000;5431
30/08/20;000000;11474.3000000;11720.0000000;11463.8700000;11716.0100000;5572
31/08/20;000000;11716.0000000;11784.6600000;11576.0000000;11655.0000000;9125
01/09/20;000000;11655.0000000;12086.0000000;11525.0900000;11924.2200000;16063
02/09/20;000000;11924.2200000;11950.0000000;11160.0000000;11395.4800000;19729
03/09/20;000000;11395.4900000;11474.9900000;10005.0000000;10172.5200000;30389
04/09/20;000000;10172.1300000;10638.3400000;9895.2200000;10500.0500000;23379
05/09/20;000000;10500.0500000;10564.8000000;9813.0000000;10168.3600000;22459
06/09/20;000000;10169.5800000;10358.8800000;10000.0000000;10257.8600000;9504
07/09/20;000000;10258.6700000;10410.9000000;9880.0000000;10375.0000000;11989
08/09/20;000000;10375.0000000;10440.9100000;9819.8300000;10125.6900000;15771
09/09/20;000000;10126.4100000;10349.9900000;9983.3400000;10224.5600000;9652
10/09/20;000000;10224.5600000;10489.0000000;10216.4100000;10343.2300000;11223
11/09/20;000000;10344.2400000;10411.4400000;10200.0000000;10394.4100000;7195
12/09/20;000000;10394.4100000;10483.2300000;10276.1900000;10446.5200000;6481
13/09/20;000000;10446.5200000;10582.3600000;10211.0000000;10336.7600000;10448
14/09/20;000000;10336.7600000;10760.6200000;10253.0000000;10679.9500000;13530
15/09/20;000000;10678.4100000;10950.0000000;10613.1800000;10783.7500000;12645
16/09/20;000000;10783.3600000;11099.9500000;10662.0200000;10959.6100000;10994
17/09/20;000000;10957.0600000;11044.0000000;10735.5500000;10943.6100000;8908
18/09/20;000000;10943.9900000;11039.8800000;10813.0000000;10937.5200000;8670
19/09/20;000000;10937.5000000;11179.9000000;10891.7800000;11080.0000000;5720
20/09/20;000000;11081.0900000;11081.3700000;10759.3700000;10920.8900000;5962
21/09/20;000000;10920.9400000;10994.0000000;10180.0000000;10416.8200000;15015
22/09/20;000000;10416.8300000;10576.8200000;10355.0000000;10531.1300000;7918
23/09/20;000000;10531.1300000;10541.2500000;10135.2200000;10235.1000000;8904
24/09/20;000000;10237.4100000;10795.8700000;10192.5600000;10740.0100000;9681
25/09/20;000000;10740.0000000;10765.0700000;10551.0000000;10690.5300000;9675
26/09/20;000000;10690.5300000;10828.0000000;10654.5800000;10730.0000000;3783
27/09/20;000000;10730.0000000;10806.3200000;10595.2400000;10778.2000000;3864
28/09/20;000000;10779.0000000;10956.1100000;10621.2200000;10695.5500000;8878
29/09/20;000000;10694.9000000;10860.7900000;10636.1300000;10840.7300000;8194
30/09/20;000000;10839.9800000;10847.0000000;10657.0400000;10779.6300000;6310
01/10/20;000000;10779.6300000;10931.9800000;10427.7500000;10617.6300000;12848
02/10/20;000000;10616.3500000;10668.5600000;10363.7600000;10573.1200000;10251
03/10/20;000000;10573.1200000;10606.3600000;10498.0200000;10551.6500000;3203
04/10/20;000000;10550.3200000;10697.0000000;10521.8700000;10671.1100000;3551
05/10/20;000000;10670.0100000;10800.0000000;10621.1200000;10795.0000000;6076
06/10/20;000000;10796.9700000;10800.0000000;10524.0000000;10602.6600000;7586
07/10/20;000000;10601.2000000;10683.7500000;10546.7800000;10670.4700000;6106
08/10/20;000000;10670.4700000;10963.1600000;10532.1100000;10933.0900000;11303
09/10/20;000000;10932.4400000;11111.1100000;10834.4900000;11057.0700000;10096
10/10/20;000000;11057.0700000;11498.9800000;11055.7500000;11299.5000000;9324
11/10/20;000000;11299.5200000;11444.2500000;11276.2800000;11374.0100000;5152
12/10/20;000000;11374.0100000;11736.0200000;11187.6000000;11535.4600000;11056
13/10/20;000000;11535.4600000;11561.4500000;11312.5900000;11428.2200000;8628
14/10/20;000000;11428.2200000;11556.3700000;11290.8300000;11427.7000000;7083
15/10/20;000000;11427.7000000;11641.3800000;11263.1500000;11509.3400000;8537
16/10/20;000000;11509.3100000;11550.0100000;11201.0000000;11328.9500000;9506
17/10/20;000000;11328.2700000;11421.0000000;11264.7500000;11367.8900000;3588
18/10/20;000000;11367.9000000;11523.0000000;11350.3700000;11514.2000000;4323
19/10/20;000000;11514.2000000;11833.0000000;11416.0400000;11760.4500000;10301
20/10/20;000000;11760.4500000;12050.0000000;11685.0000000;11923.8300000;13843
21/10/20;000000;11923.0700000;13250.0400000;11900.0100000;12808.0000000;32400
22/10/20;000000;12808.0100000;13200.0000000;12698.0200000;12987.0200000;20325
23/10/20;000000;12988.2000000;13037.0000000;12722.7200000;12937.0900000;10437
24/10/20;000000;12938.0000000;13175.0000000;12884.3100000;13126.2400000;7912
25/10/20;000000;13126.3400000;13361.0000000;12890.7600000;13045.0000000;9277
26/10/20;000000;13045.0200000;13250.0000000;12785.0000000;13068.7900000;12268
27/10/20;000000;13068.7900000;13793.7200000;13061.2800000;13698.1800000;17247
28/10/20;000000;13740.8500000;13863.8700000;12891.5700000;13281.0500000;21062
29/10/20;000000;13281.0600000;13650.0000000;12976.2900000;13460.0000000;15789
30/10/20;000000;13460.0000000;13687.8200000;13131.3100000;13571.5100000;15672
31/10/20;000000;13571.5100000;14098.9200000;13424.7300000;13804.8100000;12141
01/11/20;000000;13803.6900000;13906.7400000;13630.0500000;13771.5900000;6257
02/11/20;000000;13771.7000000;13840.0000000;13215.0000000;13563.2200000;12194
