<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
23/02/21;000000;1778.3300000;1783.2200000;1356.0000000;1577.8300000;1013359
24/02/21;000000;1577.8400000;1714.0000000;1500.2800000;1625.3000000;440099
25/02/21;000000;1625.2700000;1672.4900000;1458.5000000;1482.6200000;335405
26/02/21;000000;1482.0500000;1564.1100000;1400.0100000;1445.1800000;380776
27/02/21;000000;1445.0900000;1526.8200000;1420.0000000;1460.5700000;231398
28/02/21;000000;1460.4900000;1469.9600000;1292.7600000;1422.0200000;460825
01/03/21;000000;1421.8000000;1574.2800000;1412.6100000;1571.8200000;313414
02/03/21;000000;1571.8700000;1605.8900000;1455.8600000;1488.3400000;240670
03/03/21;000000;1488.3400000;1657.9100000;1476.7200000;1567.8600000;233781
04/03/21;000000;1568.4000000;1625.0000000;1504.0600000;1539.6900000;231513
05/03/21;000000;1539.5300000;1551.1900000;1442.3200000;1528.8200000;324962
06/03/21;000000;1528.8200000;1673.0200000;1512.4500000;1651.8300000;248893
07/03/21;000000;1651.7500000;1735.0000000;1631.0700000;1728.2200000;210740
08/03/21;000000;1727.9500000;1843.9900000;1664.0800000;1834.5800000;310578
09/03/21;000000;1834.8800000;1872.2600000;1800.0000000;1871.9900000;225193
10/03/21;000000;1871.9300000;1879.0000000;1756.2900000;1795.3700000;284045
11/03/21;000000;1795.5500000;1847.0000000;1725.0000000;1827.0400000;210934
12/03/21;000000;1826.5300000;1841.9600000;1721.1500000;1767.7900000;236974
13/03/21;000000;1766.7600000;1944.0000000;1728.3000000;1921.6100000;242505
14/03/21;000000;1921.7600000;1931.9700000;1836.6100000;1848.9000000;153581
15/03/21;000000;1848.5600000;1893.7500000;1734.8700000;1795.0700000;283172
16/03/21;000000;1794.0800000;1819.2000000;1706.2500000;1806.0300000;183650
17/03/21;000000;1805.7000000;1841.1300000;1742.0000000;1824.7400000;192536
18/03/21;000000;1824.4500000;1850.0000000;1758.4000000;1776.4000000;190124
19/03/21;000000;1776.4000000;1840.6900000;1734.2900000;1809.3800000;144688
20/03/21;000000;1808.9500000;1869.0000000;1800.5500000;1806.4700000;111929
21/03/21;000000;1806.0400000;1818.8600000;1748.2500000;1784.0000000;121647
22/03/21;000000;1784.1100000;1806.3900000;1657.1700000;1681.0200000;200428
23/03/21;000000;1681.4000000;1723.6100000;1651.5800000;1668.0900000;212509
24/03/21;000000;1668.3700000;1740.9100000;1545.7700000;1581.7900000;278143
25/03/21;000000;1581.9700000;1622.2700000;1548.6900000;1587.0800000;286241
26/03/21;000000;1587.0100000;1700.7000000;1586.8100000;1700.1000000;175253
27/03/21;000000;1699.9700000;1732.8500000;1666.4000000;1713.8800000;110280
28/03/21;000000;1713.9600000;1725.7100000;1662.0000000;1686.9200000;95994
29/03/21;000000;1686.9200000;1841.8800000;1675.2800000;1815.7300000;203115
30/03/21;000000;1815.7300000;1860.0000000;1785.7700000;1841.1600000;151382
31/03/21;000000;1841.0300000;1948.0000000;1771.9400000;1920.0000000;263482
01/04/21;000000;1919.9900000;1982.2100000;1886.1100000;1968.3800000;206221
02/04/21;000000;1968.7400000;2145.0000000;1948.6700000;2134.6800000;273310
03/04/21;000000;2134.3800000;2139.3300000;2000.0000000;2009.2500000;198154
04/04/21;000000;2008.9700000;2093.0700000;1980.0000000;2076.3600000;117506
05/04/21;000000;2076.3100000;2131.2700000;2003.1000000;2106.9800000;150647
06/04/21;000000;2107.4500000;2151.0000000;2046.0800000;2113.0000000;195672
07/04/21;000000;2113.5500000;2128.9900000;1929.6900000;1964.2300000;297891
08/04/21;000000;1964.6900000;2084.5400000;1949.3400000;2081.2900000;134736
09/04/21;000000;2081.2900000;2100.0000000;2048.4100000;2066.0300000;116352
10/04/21;000000;2066.5000000;2195.0000000;2057.2000000;2133.0800000;172202
11/04/21;000000;2133.0700000;2163.1800000;2112.5800000;2150.5400000;83843
12/04/21;000000;2150.5400000;2199.1100000;2102.5500000;2138.0300000;127583
13/04/21;000000;2138.0200000;2317.3000000;2135.9000000;2299.9200000;230006
14/04/21;000000;2300.0100000;2446.9100000;2283.2600000;2432.5400000;322803
15/04/21;000000;2432.1600000;2546.8200000;2401.2500000;2517.0300000;218669
16/04/21;000000;2517.0300000;2548.0000000;2305.0000000;2426.6400000;305998
17/04/21;000000;2426.6400000;2497.8400000;2305.5500000;2318.7000000;184005
18/04/21;000000;2319.1100000;2341.0000000;2000.0000000;2241.4600000;484153
19/04/21;000000;2241.6700000;2282.6000000;2050.0000000;2163.8200000;269084
20/04/21;000000;2163.6900000;2349.5000000;2054.2500000;2332.6000000;312212
21/04/21;000000;2332.1800000;2471.7200000;2237.0200000;2357.2100000;304976
22/04/21;000000;2357.7400000;2646.2000000;2304.0000000;2399.9900000;584066
23/04/21;000000;2399.2100000;2442.2900000;2040.0000000;2370.0500000;644144
24/04/21;000000;2369.8000000;2371.1800000;2158.3600000;2216.7200000;220986
25/04/21;000000;2216.1800000;2358.2200000;2166.0000000;2322.1600000;253707
26/04/21;000000;2322.4300000;2542.0400000;2306.0300000;2534.0000000;310920
27/04/21;000000;2533.9900000;2683.0000000;2484.5600000;2667.8600000;276540
28/04/21;000000;2667.8600000;2762.5900000;2551.0000000;2751.5900000;388989
29/04/21;000000;2751.5600000;2800.0000000;2672.0000000;2758.9200000;289563
30/04/21;000000;2758.9200000;2800.0000000;2727.0000000;2776.4500000;203785
01/05/21;000000;2776.7600000;2955.9000000;2757.2800000;2948.9200000;219124
02/05/21;000000;2948.9200000;2986.0000000;2855.2900000;2952.0900000;158746
03/05/21;000000;2952.2100000;3457.7500000;2952.0800000;3433.9900000;552064
04/05/21;000000;3433.9900000;3534.5000000;3166.1200000;3240.0100000;713311
05/05/21;000000;3239.6100000;3550.0000000;3201.3300000;3529.9700000;466253
06/05/21;000000;3529.9600000;3610.9100000;3381.1100000;3492.7500000;368969
07/05/21;000000;3492.3300000;3595.0700000;3356.6900000;3484.7000000;305827
08/05/21;000000;3484.6900000;3962.4400000;3455.0000000;3917.2600000;329477
09/05/21;000000;3917.2600000;3984.0000000;3726.2900000;3928.4400000;303189
10/05/21;000000;3928.4100000;4213.8500000;3650.0100000;3949.4500000;591114
11/05/21;000000;3949.4500000;4183.2500000;3760.0000000;4179.7600000;344010
12/05/21;000000;4179.7700000;4384.4300000;3700.0000000;3826.3700000;607149
13/05/21;000000;3826.3700000;4055.6200000;3525.6200000;3719.2300000;621410
14/05/21;000000;3719.2200000;4177.7700000;3695.0000000;4080.5100000;344799
15/05/21;000000;4080.5100000;4138.0000000;3632.0000000;3649.5400000;332667
16/05/21;000000;3648.1600000;3878.2300000;3334.8800000;3585.6200000;496700
17/05/21;000000;3584.7900000;3590.0000000;3101.0000000;3283.3200000;681497
18/05/21;000000;3283.3200000;3567.4000000;3241.0600000;3375.9600000;443581
19/05/21;000000;3376.9800000;3444.9600000;1860.0000000;2443.9100000;1664158
20/05/21;000000;2443.9100000;2999.9900000;2156.0000000;2775.0700000;1050844
21/05/21;000000;2775.0600000;2950.0000000;2105.0000000;2434.8600000;936014
22/05/21;000000;2434.8600000;2486.2900000;2156.0000000;2297.1900000;665107
23/05/21;000000;2296.6800000;2382.0000000;1728.0000000;2099.5800000;1045019
24/05/21;000000;2100.0700000;2678.2500000;2072.1500000;2651.2400000;860921
25/05/21;000000;2651.5700000;2768.0000000;2383.3900000;2707.5600000;725646
26/05/21;000000;2707.7500000;2913.6800000;2647.2100000;2889.8400000;532985
27/05/21;000000;2889.4300000;2893.9600000;2639.3200000;2745.5100000;380709
28/05/21;000000;2745.2500000;2762.9100000;2329.2000000;2413.8100000;657492
29/05/21;000000;2413.2800000;2574.8600000;2207.7400000;2280.7200000;496777
30/05/21;000000;2280.7800000;2480.6900000;2182.2000000;2387.6600000;388954
31/05/21;000000;2387.6500000;2720.0000000;2275.2200000;2707.1200000;400645
01/06/21;000000;2707.8700000;2748.0000000;2527.8800000;2634.4200000;341434
02/06/21;000000;2634.4600000;2803.0000000;2552.2800000;2706.6400000;268752
03/06/21;000000;2706.8700000;2890.0000000;2663.0200000;2856.6800000;254239
04/06/21;000000;2856.7300000;2859.8500000;2554.3900000;2690.6800000;294470
05/06/21;000000;2691.1300000;2816.9200000;2552.1800000;2629.7500000;228138
06/06/21;000000;2629.4500000;2745.3600000;2615.0000000;2710.9700000;122418
07/06/21;000000;2710.9700000;2849.1500000;2575.0000000;2592.4700000;267941
08/06/21;000000;2592.4700000;2621.9100000;2306.5200000;2509.1100000;451512
09/06/21;000000;2509.1000000;2628.1600000;2406.3300000;2611.2700000;291648
10/06/21;000000;2611.4000000;2625.0000000;2428.1600000;2471.5900000;181680
11/06/21;000000;2471.5900000;2499.3400000;2322.1600000;2355.2700000;189895
12/06/21;000000;2355.1100000;2452.5800000;2257.0700000;2371.4900000;177297
13/06/21;000000;2371.8500000;2550.0000000;2309.6700000;2510.2300000;172711
14/06/21;000000;2510.2200000;2609.0200000;2461.6300000;2582.8600000;169621
15/06/21;000000;2582.4500000;2640.0000000;2506.2300000;2543.5800000;168528
16/06/21;000000;2543.5700000;2555.0000000;2351.0100000;2367.7300000;178275
17/06/21;000000;2368.2400000;2459.5300000;2306.3500000;2373.3300000;153640
18/06/21;000000;2373.3300000;2377.8000000;2125.1200000;2234.4700000;273332
19/06/21;000000;2234.8000000;2279.0000000;2162.7200000;2164.7200000;162824
20/06/21;000000;2165.1300000;2275.7800000;2042.5000000;2242.9000000;231864
21/06/21;000000;2242.8900000;2259.1000000;1864.5000000;1885.6700000;598634
22/06/21;000000;1885.4900000;1996.6700000;1700.0000000;1881.6500000;620151
23/06/21;000000;1881.2400000;2045.0000000;1823.9700000;1968.3700000;287210
24/06/21;000000;1968.3600000;2035.3900000;1884.7700000;1988.8100000;208626
25/06/21;000000;1988.8100000;2019.3900000;1792.0000000;1809.0700000;370751
26/06/21;000000;1809.0700000;1851.9700000;1717.4100000;1829.1700000;238203
27/06/21;000000;1829.0000000;1988.6200000;1807.8900000;1984.7100000;177418
28/06/21;000000;1984.8400000;2143.6700000;1957.2400000;2083.7900000;278264
29/06/21;000000;2083.9900000;2247.0300000;2074.5300000;2166.1800000;215706
30/06/21;000000;2165.6400000;2288.0000000;2089.1600000;2276.7200000;254866
01/07/21;000000;2276.7400000;2277.4400000;2072.0600000;2107.0100000;240725
02/07/21;000000;2107.7500000;2159.4300000;2017.0700000;2156.0000000;192122
03/07/21;000000;2156.0000000;2239.6900000;2113.1800000;2226.9500000;98670
04/07/21;000000;2227.4600000;2389.2200000;2190.5600000;2323.1500000;126336
05/07/21;000000;2323.2700000;2324.4400000;2160.0000000;2197.3400000;156111
06/07/21;000000;2197.3400000;2350.0000000;2195.0200000;2321.8400000;165708
07/07/21;000000;2322.2000000;2411.1900000;2294.1600000;2316.8200000;159690
08/07/21;000000;2317.6400000;2325.4600000;2084.0000000;2116.9500000;223848
09/07/21;000000;2116.3000000;2189.2800000;2050.0000000;2147.3800000;190904
10/07/21;000000;2147.3800000;2192.9800000;2075.0000000;2110.5500000;116625
11/07/21;000000;2110.5600000;2173.3700000;2081.5100000;2140.8200000;89355
12/07/21;000000;2141.4500000;2169.0000000;2002.0000000;2030.7200000;174571
13/07/21;000000;2030.7400000;2047.7200000;1917.4000000;1940.7600000;217883
14/07/21;000000;1940.3400000;2019.9000000;1865.5000000;1994.1100000;195347
15/07/21;000000;1994.1200000;2039.9900000;1880.0000000;1918.0700000;229501
16/07/21;000000;1918.9900000;1965.3500000;1850.1500000;1877.2200000;184230
17/07/21;000000;1877.2200000;1919.0000000;1847.0000000;1899.7500000;113735
18/07/21;000000;1899.7500000;1994.4000000;1878.6700000;1891.4600000;124666
19/07/21;000000;1891.4600000;1918.6500000;1805.4700000;1818.4400000;191603
20/07/21;000000;1818.4500000;1840.7900000;1718.4100000;1786.4600000;278974
21/07/21;000000;1786.5100000;2033.1600000;1754.2700000;1996.1800000;263693
22/07/21;000000;1996.2100000;2046.7400000;1948.6800000;2024.7500000;196346
23/07/21;000000;2024.7500000;2131.5100000;1995.0000000;2125.8100000;177285
24/07/21;000000;2125.8200000;2200.0000000;2107.1300000;2185.9500000;151110
25/07/21;000000;2186.7600000;2197.0500000;2108.0800000;2193.0300000;129010
26/07/21;000000;2192.3800000;2437.9900000;2172.9900000;2228.2600000;427770
27/07/21;000000;2228.7100000;2321.0000000;2152.0000000;2300.5900000;253794
28/07/21;000000;2300.2800000;2347.8800000;2245.1000000;2300.4200000;205823
29/07/21;000000;2300.7600000;2399.9900000;2267.7800000;2383.3200000;172919
30/07/21;000000;2383.4700000;2474.8200000;2317.5100000;2463.9000000;222143
31/07/21;000000;2463.8800000;2555.0000000;2422.3100000;2533.7400000;134547
01/08/21;000000;2533.5400000;2699.0000000;2511.5000000;2555.4300000;260751
02/08/21;000000;2555.9900000;2666.3600000;2503.7000000;2608.1200000;234257
03/08/21;000000;2608.1200000;2633.0000000;2445.5800000;2508.3100000;237796
04/08/21;000000;2508.1600000;2771.4200000;2455.9400000;2724.7100000;250133
05/08/21;000000;2724.7100000;2845.0000000;2530.6900000;2829.3500000;326194
06/08/21;000000;2829.4900000;2949.2100000;2721.0000000;2892.9800000;283369
07/08/21;000000;2892.8300000;3173.7200000;2866.5800000;3163.0900000;299341
08/08/21;000000;3163.0900000;3191.9900000;2948.7600000;3014.1300000;244638
09/08/21;000000;3014.1200000;3190.0000000;2892.5000000;3162.3400000;315864
10/08/21;000000;3162.3300000;3235.1000000;3051.0000000;3142.0900000;223501
11/08/21;000000;3142.1800000;3275.0000000;3122.2200000;3162.6100000;194589
12/08/21;000000;3162.1600000;3239.6900000;2980.0000000;3047.2100000;243240
13/08/21;000000;3047.2100000;3330.0000000;3034.5200000;3324.5100000;190896
14/08/21;000000;3324.5100000;3333.0000000;3206.9600000;3266.5200000;118909
15/08/21;000000;3266.5200000;3323.5400000;3112.9600000;3310.9300000;162300
16/08/21;000000;3311.0200000;3341.4700000;3135.0000000;3146.6000000;177759
17/08/21;000000;3146.6000000;3293.1500000;2992.1500000;3011.0100000;246542
18/08/21;000000;3011.7700000;3126.5100000;2951.0000000;3014.3800000;193251
19/08/21;000000;3014.3800000;3187.4800000;2960.0000000;3184.2100000;161914
20/08/21;000000;3184.3200000;3300.0000000;3178.6500000;3286.5800000;173207
21/08/21;000000;3286.8200000;3311.0000000;3206.9600000;3226.7300000;108433
22/08/21;000000;3226.3800000;3275.0000000;3128.8200000;3241.4200000;98408
23/08/21;000000;3241.4100000;3378.6000000;3233.1900000;3323.1200000;170964
24/08/21;000000;3322.7600000;3360.0000000;3133.4500000;3171.5200000;162670
25/08/21;000000;3170.9400000;3249.0000000;3079.9200000;3228.5100000;138839
26/08/21;000000;3228.5100000;3251.0500000;3056.0000000;3093.2000000;140276
27/08/21;000000;3092.7100000;3283.2600000;3050.0000000;3274.6700000;168903
28/08/21;000000;3275.3200000;3290.5100000;3212.0100000;3247.9900000;72197
29/08/21;000000;3247.9900000;3287.7300000;3153.7500000;3226.4600000;89121
30/08/21;000000;3226.4500000;3349.0000000;3145.4500000;3229.0100000;219642
31/08/21;000000;3229.0200000;3486.8000000;3190.5600000;3430.2300000;320189
01/09/21;000000;3430.0000000;3843.1200000;3384.2400000;3829.3900000;306577
02/09/21;000000;3829.2900000;3838.2800000;3722.6500000;3787.9700000;206165
03/09/21;000000;3788.2000000;4030.3500000;3710.5900000;3940.0600000;284763
04/09/21;000000;3940.0600000;3970.0000000;3834.5700000;3887.5300000;130070
05/09/21;000000;3887.5800000;3982.6400000;3835.7000000;3952.1700000;101337
06/09/21;000000;3951.6800000;3973.2700000;3868.0000000;3928.8900000;111689
07/09/21;000000;3928.7200000;3948.0000000;3009.0000000;3436.9600000;481610
08/09/21;000000;3436.7500000;3562.9800000;3216.0000000;3500.3400000;352651
09/09/21;000000;3499.5400000;3568.5900000;3393.1700000;3424.9500000;244236
10/09/21;000000;3424.3200000;3514.3700000;3142.6700000;3209.8200000;271073
11/09/21;000000;3209.2900000;3349.4300000;3199.8800000;3266.7700000;133364
12/09/21;000000;3266.9700000;3472.9900000;3231.7500000;3403.7500000;133986
13/09/21;000000;3403.8100000;3430.0000000;3111.1400000;3286.2000000;215493
14/09/21;000000;3285.6600000;3439.1500000;3270.7400000;3436.2900000;152948
15/09/21;000000;3436.2900000;3621.1500000;3359.9600000;3615.6500000;157549
16/09/21;000000;3615.6800000;3675.9200000;3482.9700000;3568.6600000;193718
17/09/21;000000;3568.7700000;3595.0000000;3350.0600000;3400.0000000;164809
18/09/21;000000;3400.0000000;3543.0000000;3369.5300000;3436.3100000;129381
19/09/21;000000;3436.5900000;3457.2200000;3278.0000000;3328.5900000;93337
20/09/21;000000;3328.7000000;3346.5800000;2911.8100000;2976.4800000;434257
21/09/21;000000;2976.3600000;3104.8200000;2651.0000000;2765.6900000;441562
22/09/21;000000;2765.3300000;3090.8300000;2738.2400000;3078.4300000;271496
23/09/21;000000;3078.4200000;3182.3400000;3035.8300000;3154.6200000;166479
24/09/21;000000;3154.4200000;3160.4800000;2735.0000000;2930.6100000;365018
25/09/21;000000;2930.5900000;2968.8500000;2800.0100000;2924.0100000;145576
26/09/21;000000;2923.9100000;3117.4800000;2741.3400000;3060.7100000;168743
27/09/21;000000;3059.9200000;3168.0300000;2925.0000000;2925.2700000;172456
28/09/21;000000;2926.2700000;2971.1600000;2782.6000000;2805.6500000;186357
29/09/21;000000;2805.6400000;2950.6000000;2781.9900000;2850.1400000;177947
30/09/21;000000;2849.7100000;3048.5800000;2836.2100000;3000.4600000;169872
01/10/21;000000;3001.1400000;3337.1500000;2967.4100000;3311.1600000;201018
02/10/21;000000;3311.2000000;3469.9500000;3258.9400000;3387.8200000;144783
03/10/21;000000;3388.6700000;3489.1800000;3343.3600000;3420.0700000;124259
04/10/21;000000;3419.6300000;3438.9100000;3269.6700000;3387.2000000;163821
05/10/21;000000;3386.9000000;3547.8800000;3365.3400000;3515.3000000;163088
06/10/21;000000;3517.2600000;3632.4400000;3342.1600000;3575.8500000;219102
07/10/21;000000;3576.4500000;3655.0200000;3471.5200000;3588.5100000;195534
08/10/21;000000;3588.8300000;3670.0000000;3535.0000000;3563.9600000;146580
09/10/21;000000;3563.9600000;3634.1300000;3538.6100000;3575.8300000;88788
10/10/21;000000;3575.2000000;3605.4900000;3406.4400000;3415.0000000;112837
11/10/21;000000;3414.7500000;3625.0000000;3373.4500000;3542.3700000;142529
12/10/21;000000;3542.2000000;3549.0000000;3403.5100000;3490.6100000;176618
13/10/21;000000;3490.1700000;3614.4800000;3412.4500000;3608.2100000;158957
14/10/21;000000;3608.4300000;3828.8400000;3588.5500000;3791.6600000;216564
15/10/21;000000;3791.0600000;3900.0000000;3734.4400000;3869.7300000;204687
16/10/21;000000;3869.7300000;3968.4900000;3802.0000000;3829.6600000;130670
17/10/21;000000;3829.7000000;3919.0000000;3643.0000000;3847.1800000;134526
18/10/21;000000;3847.3800000;3894.7000000;3676.3500000;3745.4800000;187428
19/10/21;000000;3745.1300000;3890.3600000;3700.0000000;3878.1700000;154007
20/10/21;000000;3878.3500000;4169.0000000;3829.5900000;4161.9400000;235734
21/10/21;000000;4161.8300000;4374.9500000;4010.2200000;4053.9000000;286184
22/10/21;000000;4053.9700000;4169.7200000;3885.2500000;3971.5500000;187491
23/10/21;000000;3971.8900000;4172.0400000;3935.9200000;4168.5600000;109267
24/10/21;000000;4168.5300000;4188.4200000;3962.0500000;4082.6400000;126751
25/10/21;000000;4082.0900000;4236.2700000;4069.2200000;4220.9300000;145747
26/10/21;000000;4221.1600000;4297.0000000;4091.3100000;4131.4700000;169612
27/10/21;000000;4132.1900000;4314.6300000;3911.0000000;3923.9400000;279537
28/10/21;000000;3925.2600000;4299.0000000;3889.0500000;4288.2600000;257175
29/10/21;000000;4288.2500000;4461.9600000;4266.9100000;4421.2300000;257146
30/10/21;000000;4421.2300000;4435.0000000;4236.9900000;4324.6700000;123426
31/10/21;000000;4325.5500000;4395.9900000;4168.1000000;4290.1600000;148229
01/11/21;000000;4290.3100000;4385.1600000;4151.0000000;4322.8900000;165293
02/11/21;000000;4322.8900000;4604.9900000;4287.3200000;4595.0100000;217842
03/11/21;000000;4594.2700000;4671.0000000;4456.0000000;4606.0700000;213941
04/11/21;000000;4606.0700000;4610.2400000;4423.0100000;4537.1500000;182875
05/11/21;000000;4537.1400000;4574.0000000;4446.0100000;4479.4700000;142404
06/11/21;000000;4479.4700000;4534.4300000;4329.2100000;4523.1600000;107957
07/11/21;000000;4523.7300000;4639.8000000;4506.9900000;4617.0200000;85291
08/11/21;000000;4617.2700000;4825.0000000;4616.5000000;4811.9000000;163879
09/11/21;000000;4811.8900000;4842.5400000;4697.9000000;4731.5900000;154532
10/11/21;000000;4731.5800000;4867.8100000;4460.0000000;4632.2200000;249952
11/11/21;000000;4632.2300000;4783.0500000;4578.0500000;4721.8700000;112213
12/11/21;000000;4721.0700000;4809.2700000;4508.4200000;4667.3400000;160381
13/11/21;000000;4667.7900000;4708.6000000;4586.8000000;4644.4400000;76559
14/11/21;000000;4644.4300000;4695.0700000;4516.0500000;4627.0300000;96916
15/11/21;000000;4626.6100000;4770.0000000;4541.0000000;4565.0600000;121687
16/11/21;000000;4564.3400000;4564.9800000;4108.0000000;4209.5000000;309820
17/11/21;000000;4209.8900000;4300.0100000;4068.2400000;4289.4000000;197977
18/11/21;000000;4289.4000000;4346.4200000;3960.0000000;3997.9300000;291472
19/11/21;000000;3998.5700000;4314.8200000;3975.2400000;4299.5500000;191223
20/11/21;000000;4299.5500000;4438.9600000;4206.0300000;4416.6900000;96878
21/11/21;000000;4416.3600000;4427.7200000;4246.0700000;4262.9900000;83785
22/11/21;000000;4263.0400000;4322.8600000;4024.4500000;4089.1600000;174566
23/11/21;000000;4089.1700000;4389.9500000;4062.2800000;4341.6200000;159939
24/11/21;000000;4341.5800000;4359.8800000;4168.9900000;4270.7400000;120252
25/11/21;000000;4270.9300000;4555.1100000;4250.0000000;4525.8700000;132343
26/11/21;000000;4527.0300000;4555.5300000;3915.0000000;4043.6700000;324804
27/11/21;000000;4043.6200000;4186.9700000;4031.5600000;4098.3100000;93300
28/11/21;000000;4098.5300000;4303.3500000;3950.0000000;4298.3800000;124743
29/11/21;000000;4298.3800000;4466.0000000;4282.0700000;4449.4200000;170946
30/11/21;000000;4449.4200000;4759.0000000;4350.9100000;4634.9500000;312089
01/12/21;000000;4636.4300000;4784.5000000;4526.9400000;4586.9500000;241280
02/12/21;000000;4586.8700000;4637.3900000;4435.0000000;4514.5900000;171905
03/12/21;000000;4514.5400000;4662.7500000;4035.0000000;4216.9300000;312849
04/12/21;000000;4216.3000000;4240.0000000;3575.0000000;4123.1300000;512758
05/12/21;000000;4123.1300000;4257.0000000;4038.1300000;4203.2200000;250276
06/12/21;000000;4203.2200000;4380.8000000;3913.0000000;4354.2200000;349324
07/12/21;000000;4354.0900000;4433.9900000;4260.0000000;4310.1900000;198308
08/12/21;000000;4310.2100000;4456.3600000;4226.8800000;4440.5100000;186763
09/12/21;000000;4440.9400000;4490.7200000;4076.1500000;4106.0600000;222033
10/12/21;000000;4105.9900000;4232.3800000;3889.4200000;3900.9100000;273773
11/12/21;000000;3899.9700000;4099.8700000;3835.0000000;4091.1800000;166322
12/12/21;000000;4091.1700000;4186.1600000;3989.4100000;4132.9200000;108360
13/12/21;000000;4132.9100000;4146.1000000;3660.0000000;3783.8100000;305688
14/12/21;000000;3784.0000000;3884.0800000;3686.4900000;3860.7400000;197092
15/12/21;000000;3860.7200000;4097.0000000;3643.4300000;4021.5300000;319095
16/12/21;000000;4021.4100000;4116.3900000;3952.8100000;3957.2800000;174277
17/12/21;000000;3957.1200000;3994.8100000;3699.0000000;3876.0200000;209821
18/12/21;000000;3876.3700000;3999.0000000;3768.1400000;3961.9200000;113466
19/12/21;000000;3961.9300000;4039.7300000;3886.0300000;3925.7900000;102073
20/12/21;000000;3925.7800000;3984.0800000;3754.8000000;3946.1600000;172041
